,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos
3552,CABO FRIO,SBCB,CONFINS,SBCF,18/10/2019,1
3553,CABO FRIO,SBCB,CONFINS,SBCF,19/10/2019,1
3554,CABO FRIO,SBCB,CONFINS,SBCF,20/10/2019,1
3555,CABO FRIO,SBCB,CONFINS,SBCF,24/10/2019,1
3556,CABO FRIO,SBCB,CONFINS,SBCF,25/10/2019,1
3557,CABO FRIO,SBCB,CONFINS,SBCF,26/10/2019,1
3558,CABO FRIO,SBCB,CONFINS,SBCF,27/10/2019,1
3559,CABO FRIO,SBCB,CONFINS,SBCF,31/10/2019,1
3560,CABO FRIO,SBCB,PORTO ALEGRE,SBPA,07/10/2019,1
3561,CABO FRIO,SBCB,PORTO ALEGRE,SBPA,15/10/2019,1
3562,CABO FRIO,SBCB,SÃO PAULO,SBSP,27/10/2019,1
3563,CABO FRIO,SBCB,SÃO PAULO,SBSP,28/10/2019,1
3564,CABO FRIO,SBCB,SÃO PAULO,SBSP,29/10/2019,1
3565,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,02/10/2019,1
3566,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,03/10/2019,1
3567,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,04/10/2019,1
3568,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,06/10/2019,1
3569,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,07/10/2019,1
3570,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,08/10/2019,1
3571,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,09/10/2019,1
3572,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,10/10/2019,1
3573,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,11/10/2019,1
3574,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,13/10/2019,1
3575,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,14/10/2019,1
3576,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,15/10/2019,1
3577,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,16/10/2019,1
3578,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,17/10/2019,1
3579,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,18/10/2019,1
3580,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,20/10/2019,1
3581,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,21/10/2019,1
3582,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,22/10/2019,1
3583,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,23/10/2019,1
3584,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,25/10/2019,1
3585,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,27/10/2019,1
3586,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,28/10/2019,1
3587,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,29/10/2019,1
3588,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,30/10/2019,1
3589,CACOAL,SSKW,VÁRZEA GRANDE,SBCY,31/10/2019,1
3590,CAIENA,SOCA,BELÉM,SBBE,06/10/2019,1
3591,CAIENA,SOCA,BELÉM,SBBE,13/10/2019,1
3592,CAIENA,SOCA,BELÉM,SBBE,20/10/2019,1
3593,CAIENA,SOCA,BELÉM,SBBE,27/10/2019,1
3594,CAIENA,SOCA,FORTALEZA,SBFZ,05/10/2019,1
3595,CAIENA,SOCA,FORTALEZA,SBFZ,12/10/2019,1
3596,CAIENA,SOCA,FORTALEZA,SBFZ,19/10/2019,1
3597,CAIENA,SOCA,FORTALEZA,SBFZ,26/10/2019,1
3598,CAIENA,SOCA,ZANDERY,SMJP,21/10/2017,1
3599,CALDAS NOVAS,SBCN,CALDAS NOVAS,SBCN,20/10/2019,1
3600,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,03/10/2019,1
3601,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,10/10/2019,1
3602,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,13/10/2019,1
3603,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,17/10/2019,1
3604,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,20/10/2019,1
3605,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,24/10/2019,1
3606,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,27/10/2019,1
3607,CALDAS NOVAS,SBCN,CAMPINAS,SBKP,31/10/2019,1
3608,CALDAS NOVAS,SBCN,CONFINS,SBCF,03/10/2019,1
3609,CALDAS NOVAS,SBCN,CONFINS,SBCF,06/10/2019,1
3610,CALDAS NOVAS,SBCN,CONFINS,SBCF,10/10/2019,1
3611,CALDAS NOVAS,SBCN,CONFINS,SBCF,13/10/2019,1
3612,CALDAS NOVAS,SBCN,CONFINS,SBCF,17/10/2019,1
3613,CALDAS NOVAS,SBCN,CONFINS,SBCF,20/10/2019,1
3614,CALDAS NOVAS,SBCN,CONFINS,SBCF,24/10/2019,1
3615,CALDAS NOVAS,SBCN,CONFINS,SBCF,27/10/2019,1
3616,CALDAS NOVAS,SBCN,CONFINS,SBCF,31/10/2019,1
3617,CALDAS NOVAS,SBCN,GUARULHOS,SBGR,03/10/2019,1
3618,CALDAS NOVAS,SBCN,GUARULHOS,SBGR,10/10/2019,1
3619,CALDAS NOVAS,SBCN,GUARULHOS,SBGR,17/10/2019,2
3620,CALDAS NOVAS,SBCN,GUARULHOS,SBGR,24/10/2019,1
3621,CALDAS NOVAS,SBCN,GUARULHOS,SBGR,31/10/2019,1
3622,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,02/10/2019,1
3623,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,03/10/2019,1
3624,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,05/10/2019,1
3625,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,06/10/2019,3
3626,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,09/10/2019,1
3627,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,10/10/2019,1
3628,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,12/10/2019,1
3629,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,13/10/2019,3
3630,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,16/10/2019,1
3631,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,17/10/2019,1
3632,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,19/10/2019,1
3633,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,20/10/2019,3
3634,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,23/10/2019,1
3635,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,24/10/2019,1
3636,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,26/10/2019,1
3637,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,27/10/2019,3
3638,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,30/10/2019,1
3639,CALDAS NOVAS,SBCN,SÃO PAULO,SBSP,31/10/2019,1
3640,CALI,SKCL,LIMA,SPJC,11/10/2019,1
3641,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,01/10/2019,1
3642,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,03/10/2019,1
3643,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,04/10/2019,1
3644,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,05/10/2019,1
3645,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,06/10/2019,1
3646,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,07/10/2019,1
3647,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,08/10/2019,1
3648,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,09/10/2019,1
3649,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,10/10/2019,1
3650,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,11/10/2019,1
3651,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,12/10/2019,1
3652,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,13/10/2019,1
3653,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,15/10/2019,1
3654,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,16/10/2019,1
3655,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,17/10/2019,1
3656,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,18/10/2019,1
3657,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,19/10/2019,1
3658,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,20/10/2019,1
3659,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,21/10/2019,1
3660,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,22/10/2019,1
3661,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,23/10/2019,1
3662,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,24/10/2019,1
3663,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,25/10/2019,1
3664,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,26/10/2019,1
3665,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,27/10/2019,1
3666,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,28/10/2019,1
3667,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,29/10/2019,1
3668,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,30/10/2019,1
3669,CAMPINA GRANDE,SBKG,GUARULHOS,SBGR,31/10/2019,1
3670,CAMPINA GRANDE,SBKG,RECIFE,SBRF,01/10/2019,2
3671,CAMPINA GRANDE,SBKG,RECIFE,SBRF,02/10/2019,1
3672,CAMPINA GRANDE,SBKG,RECIFE,SBRF,03/10/2019,2
3673,CAMPINA GRANDE,SBKG,RECIFE,SBRF,04/10/2019,2
3674,CAMPINA GRANDE,SBKG,RECIFE,SBRF,05/10/2019,1
3675,CAMPINA GRANDE,SBKG,RECIFE,SBRF,06/10/2019,1
3676,CAMPINA GRANDE,SBKG,RECIFE,SBRF,07/10/2019,2
3677,CAMPINA GRANDE,SBKG,RECIFE,SBRF,08/10/2019,2
3678,CAMPINA GRANDE,SBKG,RECIFE,SBRF,09/10/2019,2
3679,CAMPINA GRANDE,SBKG,RECIFE,SBRF,10/10/2019,2
3680,CAMPINA GRANDE,SBKG,RECIFE,SBRF,11/10/2019,2
3681,CAMPINA GRANDE,SBKG,RECIFE,SBRF,12/10/2019,1
3682,CAMPINA GRANDE,SBKG,RECIFE,SBRF,13/10/2019,1
3683,CAMPINA GRANDE,SBKG,RECIFE,SBRF,14/10/2019,1
3684,CAMPINA GRANDE,SBKG,RECIFE,SBRF,15/10/2019,2
3685,CAMPINA GRANDE,SBKG,RECIFE,SBRF,16/10/2019,1
3686,CAMPINA GRANDE,SBKG,RECIFE,SBRF,17/10/2019,2
3687,CAMPINA GRANDE,SBKG,RECIFE,SBRF,18/10/2019,2
3688,CAMPINA GRANDE,SBKG,RECIFE,SBRF,19/10/2019,1
3689,CAMPINA GRANDE,SBKG,RECIFE,SBRF,20/10/2019,1
3690,CAMPINA GRANDE,SBKG,RECIFE,SBRF,21/10/2019,2
3691,CAMPINA GRANDE,SBKG,RECIFE,SBRF,22/10/2019,2
3692,CAMPINA GRANDE,SBKG,RECIFE,SBRF,23/10/2019,2
3693,CAMPINA GRANDE,SBKG,RECIFE,SBRF,24/10/2019,2
3694,CAMPINA GRANDE,SBKG,RECIFE,SBRF,25/10/2019,2
3695,CAMPINA GRANDE,SBKG,RECIFE,SBRF,26/10/2019,1
3696,CAMPINA GRANDE,SBKG,RECIFE,SBRF,27/10/2019,1
3697,CAMPINA GRANDE,SBKG,RECIFE,SBRF,28/10/2019,2
3698,CAMPINA GRANDE,SBKG,RECIFE,SBRF,29/10/2019,2
3699,CAMPINA GRANDE,SBKG,RECIFE,SBRF,30/10/2019,2
3700,CAMPINA GRANDE,SBKG,RECIFE,SBRF,31/10/2019,2
3701,CAMPINAS,SBKP,AGUADILLA,TJBQ,05/10/2019,1
3702,CAMPINAS,SBKP,AGUADILLA,TJBQ,12/10/2019,1
3703,CAMPINAS,SBKP,AGUADILLA,TJBQ,19/10/2019,1
3704,CAMPINAS,SBKP,AGUADILLA,TJBQ,26/10/2019,1
3705,CAMPINAS,SBKP,ANTOFAGASTA,SCFA,20/10/2019,1
3706,CAMPINAS,SBKP,ARACAJU,SBAR,30/10/2019,1
3707,CAMPINAS,SBKP,ARAÇATUBA,SBAU,01/10/2019,3
3708,CAMPINAS,SBKP,ARAÇATUBA,SBAU,02/10/2019,3
3709,CAMPINAS,SBKP,ARAÇATUBA,SBAU,03/10/2019,3
3710,CAMPINAS,SBKP,ARAÇATUBA,SBAU,04/10/2019,3
3711,CAMPINAS,SBKP,ARAÇATUBA,SBAU,05/10/2019,1
3712,CAMPINAS,SBKP,ARAÇATUBA,SBAU,06/10/2019,3
3713,CAMPINAS,SBKP,ARAÇATUBA,SBAU,07/10/2019,3
3714,CAMPINAS,SBKP,ARAÇATUBA,SBAU,08/10/2019,3
3715,CAMPINAS,SBKP,ARAÇATUBA,SBAU,09/10/2019,3
3716,CAMPINAS,SBKP,ARAÇATUBA,SBAU,10/10/2019,3
3717,CAMPINAS,SBKP,ARAÇATUBA,SBAU,11/10/2019,3
3718,CAMPINAS,SBKP,ARAÇATUBA,SBAU,12/10/2019,1
3719,CAMPINAS,SBKP,ARAÇATUBA,SBAU,13/10/2019,3
3720,CAMPINAS,SBKP,ARAÇATUBA,SBAU,14/10/2019,3
3721,CAMPINAS,SBKP,ARAÇATUBA,SBAU,15/10/2019,3
3722,CAMPINAS,SBKP,ARAÇATUBA,SBAU,16/10/2019,3
3723,CAMPINAS,SBKP,ARAÇATUBA,SBAU,17/10/2019,3
3724,CAMPINAS,SBKP,ARAÇATUBA,SBAU,18/10/2019,3
3725,CAMPINAS,SBKP,ARAÇATUBA,SBAU,19/10/2019,1
3726,CAMPINAS,SBKP,ARAÇATUBA,SBAU,20/10/2019,3
3727,CAMPINAS,SBKP,ARAÇATUBA,SBAU,21/10/2019,2
3728,CAMPINAS,SBKP,ARAÇATUBA,SBAU,22/10/2019,3
3729,CAMPINAS,SBKP,ARAÇATUBA,SBAU,23/10/2019,3
3730,CAMPINAS,SBKP,ARAÇATUBA,SBAU,24/10/2019,3
3731,CAMPINAS,SBKP,ARAÇATUBA,SBAU,25/10/2019,3
3732,CAMPINAS,SBKP,ARAÇATUBA,SBAU,26/10/2019,1
3733,CAMPINAS,SBKP,ARAÇATUBA,SBAU,27/10/2019,3
3734,CAMPINAS,SBKP,ARAÇATUBA,SBAU,28/10/2019,3
3735,CAMPINAS,SBKP,ARAÇATUBA,SBAU,29/10/2019,3
3736,CAMPINAS,SBKP,ARAÇATUBA,SBAU,30/10/2019,3
3737,CAMPINAS,SBKP,ARAÇATUBA,SBAU,31/10/2019,3
3738,CAMPINAS,SBKP,AREALVA,SBAE,01/10/2019,2
3739,CAMPINAS,SBKP,AREALVA,SBAE,02/10/2019,2
3740,CAMPINAS,SBKP,AREALVA,SBAE,03/10/2019,2
3741,CAMPINAS,SBKP,AREALVA,SBAE,04/10/2019,2
3742,CAMPINAS,SBKP,AREALVA,SBAE,05/10/2019,1
3743,CAMPINAS,SBKP,AREALVA,SBAE,06/10/2019,2
3744,CAMPINAS,SBKP,AREALVA,SBAE,07/10/2019,2
3745,CAMPINAS,SBKP,AREALVA,SBAE,08/10/2019,1
3746,CAMPINAS,SBKP,AREALVA,SBAE,09/10/2019,2
3747,CAMPINAS,SBKP,AREALVA,SBAE,10/10/2019,2
3748,CAMPINAS,SBKP,AREALVA,SBAE,11/10/2019,2
3749,CAMPINAS,SBKP,AREALVA,SBAE,12/10/2019,1
3750,CAMPINAS,SBKP,AREALVA,SBAE,13/10/2019,2
3751,CAMPINAS,SBKP,AREALVA,SBAE,14/10/2019,2
3752,CAMPINAS,SBKP,AREALVA,SBAE,15/10/2019,2
3753,CAMPINAS,SBKP,AREALVA,SBAE,16/10/2019,2
3754,CAMPINAS,SBKP,AREALVA,SBAE,17/10/2019,2
3755,CAMPINAS,SBKP,AREALVA,SBAE,18/10/2019,1
3756,CAMPINAS,SBKP,AREALVA,SBAE,19/10/2019,1
3757,CAMPINAS,SBKP,AREALVA,SBAE,20/10/2019,2
3758,CAMPINAS,SBKP,AREALVA,SBAE,21/10/2019,2
3759,CAMPINAS,SBKP,AREALVA,SBAE,22/10/2019,2
3760,CAMPINAS,SBKP,AREALVA,SBAE,23/10/2019,2
3761,CAMPINAS,SBKP,AREALVA,SBAE,24/10/2019,1
3762,CAMPINAS,SBKP,AREALVA,SBAE,25/10/2019,3
3763,CAMPINAS,SBKP,AREALVA,SBAE,26/10/2019,1
3764,CAMPINAS,SBKP,AREALVA,SBAE,27/10/2019,2
3765,CAMPINAS,SBKP,AREALVA,SBAE,28/10/2019,2
3766,CAMPINAS,SBKP,AREALVA,SBAE,29/10/2019,2
3767,CAMPINAS,SBKP,AREALVA,SBAE,30/10/2019,2
3768,CAMPINAS,SBKP,AREALVA,SBAE,31/10/2019,2
3769,CAMPINAS,SBKP,ASSUNCAO,SGAS,04/10/2019,1
3770,CAMPINAS,SBKP,ASSUNCAO,SGAS,07/10/2019,1
3771,CAMPINAS,SBKP,ASSUNCAO,SGAS,11/10/2019,1
3772,CAMPINAS,SBKP,ASSUNCAO,SGAS,14/10/2019,1
3773,CAMPINAS,SBKP,ASSUNCAO,SGAS,17/10/2019,1
3774,CAMPINAS,SBKP,ASSUNCAO,SGAS,21/10/2019,1
3775,CAMPINAS,SBKP,ASSUNCAO,SGAS,25/10/2019,1
3776,CAMPINAS,SBKP,ASSUNCAO,SGAS,28/10/2019,1
3777,CAMPINAS,SBKP,BELO HORIZONTE,SBBH,19/10/2019,1
3778,CAMPINAS,SBKP,BELÉM,SBBE,01/10/2019,1
3779,CAMPINAS,SBKP,BELÉM,SBBE,02/10/2019,1
3780,CAMPINAS,SBKP,BELÉM,SBBE,03/10/2019,1
3781,CAMPINAS,SBKP,BELÉM,SBBE,04/10/2019,1
3782,CAMPINAS,SBKP,BELÉM,SBBE,05/10/2019,1
3783,CAMPINAS,SBKP,BELÉM,SBBE,06/10/2019,1
3784,CAMPINAS,SBKP,BELÉM,SBBE,07/10/2019,1
3785,CAMPINAS,SBKP,BELÉM,SBBE,08/10/2019,1
3786,CAMPINAS,SBKP,BELÉM,SBBE,09/10/2019,1
3787,CAMPINAS,SBKP,BELÉM,SBBE,10/10/2019,1
3788,CAMPINAS,SBKP,BELÉM,SBBE,11/10/2019,1
3789,CAMPINAS,SBKP,BELÉM,SBBE,12/10/2019,1
3790,CAMPINAS,SBKP,BELÉM,SBBE,13/10/2019,1
3791,CAMPINAS,SBKP,BELÉM,SBBE,14/10/2019,1
3792,CAMPINAS,SBKP,BELÉM,SBBE,15/10/2019,1
3793,CAMPINAS,SBKP,BELÉM,SBBE,16/10/2019,1
3794,CAMPINAS,SBKP,BELÉM,SBBE,17/10/2019,1
3795,CAMPINAS,SBKP,BELÉM,SBBE,18/10/2019,1
3796,CAMPINAS,SBKP,BELÉM,SBBE,19/10/2019,1
3797,CAMPINAS,SBKP,BELÉM,SBBE,20/10/2019,1
3798,CAMPINAS,SBKP,BELÉM,SBBE,21/10/2019,1
3799,CAMPINAS,SBKP,BELÉM,SBBE,22/10/2019,1
3800,CAMPINAS,SBKP,BELÉM,SBBE,23/10/2019,1
3801,CAMPINAS,SBKP,BELÉM,SBBE,24/10/2019,1
3802,CAMPINAS,SBKP,BELÉM,SBBE,25/10/2019,1
3803,CAMPINAS,SBKP,BELÉM,SBBE,26/10/2019,1
3804,CAMPINAS,SBKP,BELÉM,SBBE,27/10/2019,1
3805,CAMPINAS,SBKP,BELÉM,SBBE,28/10/2019,1
3806,CAMPINAS,SBKP,BELÉM,SBBE,29/10/2019,1
3807,CAMPINAS,SBKP,BELÉM,SBBE,30/10/2019,1
3808,CAMPINAS,SBKP,BELÉM,SBBE,31/10/2019,1
3809,CAMPINAS,SBKP,BOGOTA,SKBO,01/10/2019,1
3810,CAMPINAS,SBKP,BOGOTA,SKBO,01/11/2019,1
3811,CAMPINAS,SBKP,BOGOTA,SKBO,02/10/2019,1
3812,CAMPINAS,SBKP,BOGOTA,SKBO,03/10/2019,3
3813,CAMPINAS,SBKP,BOGOTA,SKBO,04/10/2019,1
3814,CAMPINAS,SBKP,BOGOTA,SKBO,05/10/2019,2
3815,CAMPINAS,SBKP,BOGOTA,SKBO,06/10/2019,1
3816,CAMPINAS,SBKP,BOGOTA,SKBO,07/10/2019,1
3817,CAMPINAS,SBKP,BOGOTA,SKBO,08/10/2019,2
3818,CAMPINAS,SBKP,BOGOTA,SKBO,09/10/2019,1
3819,CAMPINAS,SBKP,BOGOTA,SKBO,10/10/2019,3
3820,CAMPINAS,SBKP,BOGOTA,SKBO,13/10/2019,3
3821,CAMPINAS,SBKP,BOGOTA,SKBO,14/10/2019,2
3822,CAMPINAS,SBKP,BOGOTA,SKBO,15/10/2019,2
3823,CAMPINAS,SBKP,BOGOTA,SKBO,16/10/2019,2
3824,CAMPINAS,SBKP,BOGOTA,SKBO,17/10/2019,3
3825,CAMPINAS,SBKP,BOGOTA,SKBO,19/10/2019,1
3826,CAMPINAS,SBKP,BOGOTA,SKBO,21/10/2019,3
3827,CAMPINAS,SBKP,BOGOTA,SKBO,22/10/2019,2
3828,CAMPINAS,SBKP,BOGOTA,SKBO,23/10/2019,2
3829,CAMPINAS,SBKP,BOGOTA,SKBO,24/10/2019,2
3830,CAMPINAS,SBKP,BOGOTA,SKBO,26/10/2019,1
3831,CAMPINAS,SBKP,BOGOTA,SKBO,27/10/2019,2
3832,CAMPINAS,SBKP,BOGOTA,SKBO,29/10/2019,2
3833,CAMPINAS,SBKP,BOGOTA,SKBO,30/10/2019,2
3834,CAMPINAS,SBKP,BOGOTA,SKBO,31/10/2019,2
3835,CAMPINAS,SBKP,BRASÍLIA,SBBR,01/10/2019,9
3836,CAMPINAS,SBKP,BRASÍLIA,SBBR,02/10/2019,10
3837,CAMPINAS,SBKP,BRASÍLIA,SBBR,03/10/2019,10
3838,CAMPINAS,SBKP,BRASÍLIA,SBBR,04/10/2019,9
3839,CAMPINAS,SBKP,BRASÍLIA,SBBR,05/10/2019,5
3840,CAMPINAS,SBKP,BRASÍLIA,SBBR,06/10/2019,7
3841,CAMPINAS,SBKP,BRASÍLIA,SBBR,07/10/2019,9
3842,CAMPINAS,SBKP,BRASÍLIA,SBBR,08/10/2019,9
3843,CAMPINAS,SBKP,BRASÍLIA,SBBR,09/10/2019,14
3844,CAMPINAS,SBKP,BRASÍLIA,SBBR,10/10/2019,12
3845,CAMPINAS,SBKP,BRASÍLIA,SBBR,11/10/2019,13
3846,CAMPINAS,SBKP,BRASÍLIA,SBBR,12/10/2019,5
3847,CAMPINAS,SBKP,BRASÍLIA,SBBR,13/10/2019,5
3848,CAMPINAS,SBKP,BRASÍLIA,SBBR,14/10/2019,10
3849,CAMPINAS,SBKP,BRASÍLIA,SBBR,15/10/2019,10
3850,CAMPINAS,SBKP,BRASÍLIA,SBBR,16/10/2019,12
3851,CAMPINAS,SBKP,BRASÍLIA,SBBR,17/10/2019,12
3852,CAMPINAS,SBKP,BRASÍLIA,SBBR,18/10/2019,11
3853,CAMPINAS,SBKP,BRASÍLIA,SBBR,19/10/2019,7
3854,CAMPINAS,SBKP,BRASÍLIA,SBBR,20/10/2019,5
3855,CAMPINAS,SBKP,BRASÍLIA,SBBR,21/10/2019,11
3856,CAMPINAS,SBKP,BRASÍLIA,SBBR,22/10/2019,8
3857,CAMPINAS,SBKP,BRASÍLIA,SBBR,23/10/2019,11
3858,CAMPINAS,SBKP,BRASÍLIA,SBBR,24/10/2019,12
3859,CAMPINAS,SBKP,BRASÍLIA,SBBR,25/10/2019,10
3860,CAMPINAS,SBKP,BRASÍLIA,SBBR,26/10/2019,8
3861,CAMPINAS,SBKP,BRASÍLIA,SBBR,27/10/2019,8
3862,CAMPINAS,SBKP,BRASÍLIA,SBBR,28/10/2019,11
3863,CAMPINAS,SBKP,BRASÍLIA,SBBR,29/10/2019,12
3864,CAMPINAS,SBKP,BRASÍLIA,SBBR,30/10/2019,11
3865,CAMPINAS,SBKP,BRASÍLIA,SBBR,31/10/2019,10
3866,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,01/10/2019,3
3867,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,02/10/2019,2
3868,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,03/10/2019,3
3869,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,04/10/2019,4
3870,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,05/10/2019,1
3871,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,06/10/2019,2
3872,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,07/10/2019,3
3873,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,08/10/2019,3
3874,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,09/10/2019,2
3875,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,10/10/2019,3
3876,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,11/10/2019,3
3877,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,12/10/2019,2
3878,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,13/10/2019,2
3879,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,14/10/2019,2
3880,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,15/10/2019,5
3881,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,16/10/2019,2
3882,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,17/10/2019,3
3883,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,18/10/2019,4
3884,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,19/10/2019,1
3885,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,20/10/2019,2
3886,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,21/10/2019,3
3887,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,22/10/2019,4
3888,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,23/10/2019,2
3889,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,24/10/2019,4
3890,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,25/10/2019,3
3891,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,26/10/2019,1
3892,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,27/10/2019,2
3893,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,28/10/2019,3
3894,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,29/10/2019,3
3895,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,30/10/2019,3
3896,CAMPINAS,SBKP,BUENOS AIRES,SAEZ,31/10/2019,3
3897,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,03/10/2019,1
3898,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,10/10/2019,1
3899,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,13/10/2019,1
3900,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,17/10/2019,1
3901,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,20/10/2019,1
3902,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,24/10/2019,1
3903,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,27/10/2019,1
3904,CAMPINAS,SBKP,CALDAS NOVAS,SBCN,31/10/2019,1
3905,CAMPINAS,SBKP,CAMPINAS,SBKP,02/10/2019,2
3906,CAMPINAS,SBKP,CAMPINAS,SBKP,03/10/2019,1
3907,CAMPINAS,SBKP,CAMPINAS,SBKP,04/10/2019,3
