,index,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos,Unnamed: 0,latitude,longitude
17182,16316,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,6,32,-25.533816,-49.20721629999999
17183,12841,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,3,32,-25.533816,-49.20721629999999
17184,14387,MIAMI,KMIA,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,2,32,-25.533816,-49.20721629999999
17185,5440,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17186,22275,SÃO JOSÉ DOS PINHAIS,SBCT,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17187,11076,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,15,32,-25.533816,-49.20721629999999
17188,19649,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,4,32,-25.533816,-49.20721629999999
17189,19176,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,3,32,-25.533816,-49.20721629999999
17190,23981,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17191,17993,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17192,8462,FRANKFURT,EDDF,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17193,23467,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,16,32,-25.533816,-49.20721629999999
17194,8324,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17195,2909,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,5,32,-25.533816,-49.20721629999999
17196,3482,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,13/10/2019,1,32,-25.533816,-49.20721629999999
17197,17994,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17198,15328,PARANAGUÁ,SSPG,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17199,5708,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,3,32,-25.533816,-49.20721629999999
17200,12842,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,4,32,-25.533816,-49.20721629999999
17201,6776,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17202,8325,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,4,32,-25.533816,-49.20721629999999
17203,5130,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,9,32,-25.533816,-49.20721629999999
17204,5441,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17205,23468,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,20,32,-25.533816,-49.20721629999999
17206,12130,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17207,5529,CAMPO MOURÃO,SSKM,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17208,2910,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,4,32,-25.533816,-49.20721629999999
17209,19650,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,6,32,-25.533816,-49.20721629999999
17210,7537,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17211,23982,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17212,11077,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,17,32,-25.533816,-49.20721629999999
17213,13934,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,5,32,-25.533816,-49.20721629999999
17214,19177,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,3,32,-25.533816,-49.20721629999999
17215,16317,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,7,32,-25.533816,-49.20721629999999
17216,3483,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,14/10/2019,1,32,-25.533816,-49.20721629999999
17217,12131,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17218,3484,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17219,19178,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,3,32,-25.533816,-49.20721629999999
17220,5530,CAMPO MOURÃO,SSKM,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17221,5442,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17222,5131,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,9,32,-25.533816,-49.20721629999999
17223,12843,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,4,32,-25.533816,-49.20721629999999
17224,16318,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,8,32,-25.533816,-49.20721629999999
17225,7538,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17226,8326,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,4,32,-25.533816,-49.20721629999999
17227,2911,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,4,32,-25.533816,-49.20721629999999
17228,6777,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17229,5709,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,3,32,-25.533816,-49.20721629999999
17230,13935,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,5,32,-25.533816,-49.20721629999999
17231,11078,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,18,32,-25.533816,-49.20721629999999
17232,23469,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,20,32,-25.533816,-49.20721629999999
17233,17995,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17234,19651,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,6,32,-25.533816,-49.20721629999999
17235,23983,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,15/10/2019,1,32,-25.533816,-49.20721629999999
17236,13936,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,4,32,-25.533816,-49.20721629999999
17237,5710,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,3,32,-25.533816,-49.20721629999999
17238,5443,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17239,14388,MIAMI,KMIA,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17240,12844,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,4,32,-25.533816,-49.20721629999999
17241,17996,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17242,23470,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,21,32,-25.533816,-49.20721629999999
17243,23984,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17244,22276,SÃO JOSÉ DOS PINHAIS,SBCT,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,2,32,-25.533816,-49.20721629999999
17245,19652,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,5,32,-25.533816,-49.20721629999999
17246,15329,PARANAGUÁ,SSPG,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17247,16319,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,8,32,-25.533816,-49.20721629999999
17248,19179,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,3,32,-25.533816,-49.20721629999999
17249,11079,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,20,32,-25.533816,-49.20721629999999
17250,7539,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17251,5132,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,11,32,-25.533816,-49.20721629999999
17252,2912,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,4,32,-25.533816,-49.20721629999999
17253,6778,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17254,8327,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,4,32,-25.533816,-49.20721629999999
17255,12132,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17256,3485,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,16/10/2019,1,32,-25.533816,-49.20721629999999
17257,5444,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17258,14389,MIAMI,KMIA,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17259,16584,PORTO SEGURO,SBPS,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,2,32,-25.533816,-49.20721629999999
17260,3486,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17261,19180,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,4,32,-25.533816,-49.20721629999999
17262,16320,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,8,32,-25.533816,-49.20721629999999
17263,5531,CAMPO MOURÃO,SSKM,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17264,15330,PARANAGUÁ,SSPG,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17265,17997,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17266,19653,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,6,32,-25.533816,-49.20721629999999
17267,5711,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,3,32,-25.533816,-49.20721629999999
17268,5133,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,9,32,-25.533816,-49.20721629999999
17269,2913,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,4,32,-25.533816,-49.20721629999999
17270,13937,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,4,32,-25.533816,-49.20721629999999
17271,23985,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17272,11080,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,18,32,-25.533816,-49.20721629999999
17273,8328,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,4,32,-25.533816,-49.20721629999999
17274,8463,FRANKFURT,EDDF,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17275,12845,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,4,32,-25.533816,-49.20721629999999
17276,23471,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,20,32,-25.533816,-49.20721629999999
17277,12133,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17278,7540,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17279,6779,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,1,32,-25.533816,-49.20721629999999
17280,11081,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,17,32,-25.533816,-49.20721629999999
17281,5134,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,11,32,-25.533816,-49.20721629999999
17282,2914,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,4,32,-25.533816,-49.20721629999999
17283,23986,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17284,6780,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17285,12134,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17286,7541,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17287,3487,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17288,15331,PARANAGUÁ,SSPG,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17289,16321,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,8,32,-25.533816,-49.20721629999999
17290,682,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17291,8329,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,4,32,-25.533816,-49.20721629999999
17292,13938,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,4,32,-25.533816,-49.20721629999999
17293,5712,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,3,32,-25.533816,-49.20721629999999
17294,19654,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,6,32,-25.533816,-49.20721629999999
17295,5445,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17296,19181,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,4,32,-25.533816,-49.20721629999999
17297,12846,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,4,32,-25.533816,-49.20721629999999
17298,17998,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,1,32,-25.533816,-49.20721629999999
17299,23472,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,18/10/2019,19,32,-25.533816,-49.20721629999999
17300,2915,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,2,32,-25.533816,-49.20721629999999
17301,11082,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,15,32,-25.533816,-49.20721629999999
17302,19655,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,3,32,-25.533816,-49.20721629999999
17303,8330,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,5,32,-25.533816,-49.20721629999999
17304,5532,CAMPO MOURÃO,SSKM,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,1,32,-25.533816,-49.20721629999999
17305,17999,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,1,32,-25.533816,-49.20721629999999
17306,5446,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,1,32,-25.533816,-49.20721629999999
17307,23473,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,10,32,-25.533816,-49.20721629999999
17308,12847,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,2,32,-25.533816,-49.20721629999999
17309,19182,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,4,32,-25.533816,-49.20721629999999
17310,5713,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,2,32,-25.533816,-49.20721629999999
17311,13939,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,4,32,-25.533816,-49.20721629999999
17312,6781,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,1,32,-25.533816,-49.20721629999999
17313,16322,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,4,32,-25.533816,-49.20721629999999
17314,3488,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,1,32,-25.533816,-49.20721629999999
17315,5135,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,19/10/2019,7,32,-25.533816,-49.20721629999999
17316,19656,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,4,32,-25.533816,-49.20721629999999
17317,19183,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,2,32,-25.533816,-49.20721629999999
17318,16323,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,5,32,-25.533816,-49.20721629999999
17319,11083,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,12,32,-25.533816,-49.20721629999999
17320,683,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17321,23987,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17322,23474,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,15,32,-25.533816,-49.20721629999999
17323,12848,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,3,32,-25.533816,-49.20721629999999
17324,5447,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17325,14390,MIAMI,KMIA,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17326,8464,FRANKFURT,EDDF,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17327,3489,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,2,32,-25.533816,-49.20721629999999
17328,5136,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,6,32,-25.533816,-49.20721629999999
17329,13940,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,2,32,-25.533816,-49.20721629999999
17330,18000,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17331,5714,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,2,32,-25.533816,-49.20721629999999
17332,8331,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,2,32,-25.533816,-49.20721629999999
17333,6782,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17334,12135,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,1,32,-25.533816,-49.20721629999999
17335,2916,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,20/10/2019,5,32,-25.533816,-49.20721629999999
17336,19184,RIO DE JANEIRO,SBGL,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,3,32,-25.533816,-49.20721629999999
17337,3490,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17338,8332,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,4,32,-25.533816,-49.20721629999999
17339,2917,BRASÍLIA,SBBR,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,4,32,-25.533816,-49.20721629999999
17340,23988,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17341,18001,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17342,23475,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,19,32,-25.533816,-49.20721629999999
17343,5448,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17344,14391,MIAMI,KMIA,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17345,5533,CAMPO MOURÃO,SSKM,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17346,11084,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,16,32,-25.533816,-49.20721629999999
17347,12849,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,4,32,-25.533816,-49.20721629999999
17348,19657,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,6,32,-25.533816,-49.20721629999999
17349,5137,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,10,32,-25.533816,-49.20721629999999
17350,6783,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17351,12136,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17352,15332,PARANAGUÁ,SSPG,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17353,5715,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,2,32,-25.533816,-49.20721629999999
17354,13941,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,4,32,-25.533816,-49.20721629999999
17355,16324,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,7,32,-25.533816,-49.20721629999999
17356,7542,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,21/10/2019,1,32,-25.533816,-49.20721629999999
17357,3491,BUENOS AIRES,SAEZ,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17358,12137,LAGES,SBLJ,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17359,6784,CONFINS,SBCF,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17360,5138,CAMPINAS,SBKP,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,8,32,-25.533816,-49.20721629999999
17361,12850,LONDRINA,SBLO,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,4,32,-25.533816,-49.20721629999999
17362,5449,CAMPO GRANDE,SBCG,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17363,18002,RIBEIRÃO PRETO,SBRP,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17364,23476,SÃO PAULO,SBSP,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,21,32,-25.533816,-49.20721629999999
17365,5534,CAMPO MOURÃO,SSKM,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17366,13942,MARINGÁ,SBMG,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,5,32,-25.533816,-49.20721629999999
17367,5716,CASCAVEL,SBCA,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,3,32,-25.533816,-49.20721629999999
17368,19658,RIO DE JANEIRO,SBRJ,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,6,32,-25.533816,-49.20721629999999
17369,684,ASSUNCAO,SGAS,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17370,7543,FLORIANÓPOLIS,SBFL,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17371,23989,TOLEDO,SBTD,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17372,11085,GUARULHOS,SBGR,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,17,32,-25.533816,-49.20721629999999
17373,16325,PORTO ALEGRE,SBPA,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,8,32,-25.533816,-49.20721629999999
17374,15333,PARANAGUÁ,SSPG,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,1,32,-25.533816,-49.20721629999999
17375,8333,FOZ DO IGUAÇU,SBFI,SÃO JOSÉ DOS PINHAIS,SBCT,22/10/2019,4,32,-25.533816,-49.20721629999999
